model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error
naive,1,30,2,2024-08-08,26.0,13.0,-13.0,13.0
naive,1,30,2,2024-08-08,7.0,9.0,2.0,2.0
naive,1,30,3,2024-08-09,16.0,19.0,3.0,3.0
naive,1,30,3,2024-08-09,28.0,27.0,-1.0,1.0
naive,1,30,3,2024-08-09,6.0,5.0,-1.0,1.0
naive,1,30,3,2024-08-09,5.0,10.0,5.0,5.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,7.0,2.0,-5.0,5.0
naive,1,30,3,2024-08-09,18.0,15.0,-3.0,3.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,13.0,5.0,-8.0,8.0
naive,1,30,3,2024-08-09,3.0,4.0,1.0,1.0
naive,1,30,3,2024-08-09,5.0,5.0,0.0,0.0
naive,1,30,3,2024-08-09,17.0,12.0,-5.0,5.0
naive,1,30,3,2024-08-09,3.0,4.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,4.0,3.0,-1.0,1.0
naive,1,30,3,2024-08-09,15.0,8.0,-7.0,7.0
naive,1,30,3,2024-08-09,1.0,4.0,3.0,3.0
naive,1,30,3,2024-08-09,16.0,8.0,-8.0,8.0
naive,1,30,3,2024-08-09,10.0,8.0,-2.0,2.0
naive,1,30,3,2024-08-09,9.0,6.0,-3.0,3.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,17.0,9.0,-8.0,8.0
naive,1,30,3,2024-08-09,5.0,4.0,-1.0,1.0
naive,1,30,3,2024-08-09,10.0,8.0,-2.0,2.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,12.0,16.0,4.0,4.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,6.0,8.0,2.0,2.0
naive,1,30,3,2024-08-09,4.0,4.0,0.0,0.0
naive,1,30,3,2024-08-09,3.0,3.0,0.0,0.0
naive,1,30,3,2024-08-09,4.0,8.0,4.0,4.0
naive,1,30,3,2024-08-09,9.0,6.0,-3.0,3.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,3.0,8.0,5.0,5.0
naive,1,30,3,2024-08-09,1.0,6.0,5.0,5.0
naive,1,30,3,2024-08-09,8.0,9.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,8.0,8.0,0.0,0.0
naive,1,30,3,2024-08-09,14.0,12.0,-2.0,2.0
naive,1,30,3,2024-08-09,30.0,32.0,2.0,2.0
naive,1,30,3,2024-08-09,2.0,5.0,3.0,3.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,3.0,0.0,0.0
naive,1,30,3,2024-08-09,6.0,8.0,2.0,2.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,4.0,11.0,7.0,7.0
naive,1,30,3,2024-08-09,4.0,20.0,16.0,16.0
naive,1,30,3,2024-08-09,5.0,2.0,-3.0,3.0
naive,1,30,3,2024-08-09,8.0,3.0,-5.0,5.0
naive,1,30,3,2024-08-09,11.0,10.0,-1.0,1.0
naive,1,30,3,2024-08-09,11.0,5.0,-6.0,6.0
naive,1,30,3,2024-08-09,9.0,4.0,-5.0,5.0
naive,1,30,3,2024-08-09,15.0,21.0,6.0,6.0
naive,1,30,3,2024-08-09,60.0,50.0,-10.0,10.0
naive,1,30,3,2024-08-09,16.0,12.0,-4.0,4.0
naive,1,30,3,2024-08-09,12.0,18.0,6.0,6.0
naive,1,30,3,2024-08-09,2.0,6.0,4.0,4.0
naive,1,30,3,2024-08-09,78.0,94.0,16.0,16.0
naive,1,30,3,2024-08-09,53.0,61.0,8.0,8.0
naive,1,30,3,2024-08-09,14.0,13.0,-1.0,1.0
naive,1,30,3,2024-08-09,3.0,4.0,1.0,1.0
naive,1,30,3,2024-08-09,6.0,2.0,-4.0,4.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,4.0,2.0,2.0
naive,1,30,3,2024-08-09,6.0,9.0,3.0,3.0
naive,1,30,3,2024-08-09,4.0,8.0,4.0,4.0
naive,1,30,3,2024-08-09,2.0,4.0,2.0,2.0
naive,1,30,3,2024-08-09,1.0,4.0,3.0,3.0
naive,1,30,3,2024-08-09,9.0,3.0,-6.0,6.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,8.0,4.0,-4.0,4.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,2.0,5.0,3.0,3.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,6.0,5.0,5.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,5.0,2.0,2.0
naive,1,30,3,2024-08-09,4.0,1.0,-3.0,3.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,2.0,4.0,2.0,2.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,7.0,6.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,9.0,3.0,-6.0,6.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,6.0,5.0,5.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,5.0,3.0,-2.0,2.0
naive,1,30,3,2024-08-09,5.0,2.0,-3.0,3.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,3.0,3.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,5.0,6.0,1.0,1.0
naive,1,30,3,2024-08-09,4.0,6.0,2.0,2.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,5.0,4.0,4.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,4.0,7.0,3.0,3.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,7.0,40.0,33.0,33.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,15.0,14.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,4.0,3.0,3.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,3.0,0.0,0.0
naive,1,30,3,2024-08-09,3.0,4.0,1.0,1.0
naive,1,30,3,2024-08-09,4.0,7.0,3.0,3.0
naive,1,30,3,2024-08-09,6.0,9.0,3.0,3.0
naive,1,30,3,2024-08-09,3.0,6.0,3.0,3.0
naive,1,30,3,2024-08-09,1.0,5.0,4.0,4.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,17.0,12.0,-5.0,5.0
naive,1,30,3,2024-08-09,3.0,3.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,7.0,3.0,-4.0,4.0
naive,1,30,3,2024-08-09,5.0,3.0,-2.0,2.0
naive,1,30,3,2024-08-09,17.0,3.0,-14.0,14.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,4.0,2.0,2.0
naive,1,30,3,2024-08-09,21.0,25.0,4.0,4.0
naive,1,30,3,2024-08-09,17.0,11.0,-6.0,6.0
naive,1,30,3,2024-08-09,7.0,6.0,-1.0,1.0
naive,1,30,3,2024-08-09,9.0,4.0,-5.0,5.0
naive,1,30,3,2024-08-09,8.0,10.0,2.0,2.0
naive,1,30,3,2024-08-09,6.0,7.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,5.0,3.0,3.0
naive,1,30,3,2024-08-09,4.0,2.0,-2.0,2.0
naive,1,30,3,2024-08-09,2.0,5.0,3.0,3.0
naive,1,30,3,2024-08-09,5.0,4.0,-1.0,1.0
naive,1,30,3,2024-08-09,9.0,5.0,-4.0,4.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,13.0,16.0,3.0,3.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,6.0,3.0,-3.0,3.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,7.0,5.0,-2.0,2.0
naive,1,30,3,2024-08-09,7.0,7.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,13.0,5.0,-8.0,8.0
naive,1,30,3,2024-08-09,4.0,7.0,3.0,3.0
naive,1,30,3,2024-08-09,5.0,8.0,3.0,3.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,3.0,12.0,9.0,9.0
naive,1,30,3,2024-08-09,8.0,6.0,-2.0,2.0
naive,1,30,3,2024-08-09,12.0,11.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,5.0,3.0,3.0
naive,1,30,3,2024-08-09,3.0,1.0,-2.0,2.0
naive,1,30,3,2024-08-09,3.0,5.0,2.0,2.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,4.0,2.0,-2.0,2.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,2.0,0.0,0.0
naive,1,30,3,2024-08-09,3.0,2.0,-1.0,1.0
naive,1,30,3,2024-08-09,1.0,3.0,2.0,2.0
naive,1,30,3,2024-08-09,1.0,1.0,0.0,0.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,1.0,2.0,1.0,1.0
naive,1,30,3,2024-08-09,6.0,3.0,-3.0,3.0
naive,1,30,3,2024-08-09,6.0,6.0,0.0,0.0
naive,1,30,3,2024-08-09,6.0,8.0,2.0,2.0
naive,1,30,3,2024-08-09,7.0,4.0,-3.0,3.0
naive,1,30,3,2024-08-09,5.0,8.0,3.0,3.0
naive,1,30,3,2024-08-09,2.0,1.0,-1.0,1.0
naive,1,30,3,2024-08-09,10.0,2.0,-8.0,8.0
naive,1,30,3,2024-08-09,7.0,8.0,1.0,1.0
naive,1,30,3,2024-08-09,3.0,6.0,3.0,3.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,9.0,8.0,-1.0,1.0
naive,1,30,3,2024-08-09,6.0,6.0,0.0,0.0
naive,1,30,3,2024-08-09,2.0,3.0,1.0,1.0
naive,1,30,3,2024-08-09,26.0,16.0,-10.0,10.0
naive,1,30,4,2024-08-10,16.0,12.0,-4.0,4.0
naive,1,30,4,2024-08-10,28.0,21.0,-7.0,7.0
naive,1,30,4,2024-08-10,6.0,5.0,-1.0,1.0
naive,1,30,4,2024-08-10,5.0,13.0,8.0,8.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,7.0,6.0,-1.0,1.0
naive,1,30,4,2024-08-10,18.0,2.0,-16.0,16.0
naive,1,30,4,2024-08-10,13.0,12.0,-1.0,1.0
naive,1,30,4,2024-08-10,3.0,10.0,7.0,7.0
naive,1,30,4,2024-08-10,5.0,3.0,-2.0,2.0
naive,1,30,4,2024-08-10,17.0,6.0,-11.0,11.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,4.0,5.0,1.0,1.0
naive,1,30,4,2024-08-10,15.0,4.0,-11.0,11.0
naive,1,30,4,2024-08-10,1.0,7.0,6.0,6.0
naive,1,30,4,2024-08-10,16.0,5.0,-11.0,11.0
naive,1,30,4,2024-08-10,10.0,4.0,-6.0,6.0
naive,1,30,4,2024-08-10,9.0,1.0,-8.0,8.0
naive,1,30,4,2024-08-10,2.0,7.0,5.0,5.0
naive,1,30,4,2024-08-10,17.0,16.0,-1.0,1.0
naive,1,30,4,2024-08-10,5.0,3.0,-2.0,2.0
naive,1,30,4,2024-08-10,10.0,5.0,-5.0,5.0
naive,1,30,4,2024-08-10,1.0,2.0,1.0,1.0
naive,1,30,4,2024-08-10,12.0,15.0,3.0,3.0
naive,1,30,4,2024-08-10,1.0,2.0,1.0,1.0
naive,1,30,4,2024-08-10,3.0,6.0,3.0,3.0
naive,1,30,4,2024-08-10,6.0,9.0,3.0,3.0
naive,1,30,4,2024-08-10,4.0,3.0,-1.0,1.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,9.0,3.0,-6.0,6.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,16.0,13.0,13.0
naive,1,30,4,2024-08-10,1.0,5.0,4.0,4.0
naive,1,30,4,2024-08-10,8.0,8.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,2.0,4.0,2.0,2.0
naive,1,30,4,2024-08-10,8.0,8.0,0.0,0.0
naive,1,30,4,2024-08-10,14.0,24.0,10.0,10.0
naive,1,30,4,2024-08-10,30.0,22.0,-8.0,8.0
naive,1,30,4,2024-08-10,2.0,6.0,4.0,4.0
naive,1,30,4,2024-08-10,1.0,4.0,3.0,3.0
naive,1,30,4,2024-08-10,3.0,11.0,8.0,8.0
naive,1,30,4,2024-08-10,6.0,3.0,-3.0,3.0
naive,1,30,4,2024-08-10,2.0,5.0,3.0,3.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,4.0,11.0,7.0,7.0
naive,1,30,4,2024-08-10,4.0,13.0,9.0,9.0
naive,1,30,4,2024-08-10,5.0,5.0,0.0,0.0
naive,1,30,4,2024-08-10,8.0,12.0,4.0,4.0
naive,1,30,4,2024-08-10,11.0,15.0,4.0,4.0
naive,1,30,4,2024-08-10,11.0,8.0,-3.0,3.0
naive,1,30,4,2024-08-10,9.0,10.0,1.0,1.0
naive,1,30,4,2024-08-10,15.0,18.0,3.0,3.0
naive,1,30,4,2024-08-10,60.0,56.0,-4.0,4.0
naive,1,30,4,2024-08-10,16.0,25.0,9.0,9.0
naive,1,30,4,2024-08-10,12.0,28.0,16.0,16.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,78.0,85.0,7.0,7.0
naive,1,30,4,2024-08-10,53.0,73.0,20.0,20.0
naive,1,30,4,2024-08-10,14.0,12.0,-2.0,2.0
naive,1,30,4,2024-08-10,6.0,2.0,-4.0,4.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,6.0,5.0,5.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,6.0,13.0,7.0,7.0
naive,1,30,4,2024-08-10,4.0,4.0,0.0,0.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,9.0,1.0,-8.0,8.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,8.0,4.0,-4.0,4.0
naive,1,30,4,2024-08-10,2.0,4.0,2.0,2.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,3.0,10.0,7.0,7.0
naive,1,30,4,2024-08-10,4.0,3.0,-1.0,1.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,7.0,8.0,1.0,1.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,2.0,1.0,1.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,9.0,4.0,-5.0,5.0
naive,1,30,4,2024-08-10,2.0,7.0,5.0,5.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,5.0,4.0,4.0
naive,1,30,4,2024-08-10,2.0,10.0,8.0,8.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,5.0,3.0,-2.0,2.0
naive,1,30,4,2024-08-10,5.0,3.0,-2.0,2.0
naive,1,30,4,2024-08-10,3.0,5.0,2.0,2.0
naive,1,30,4,2024-08-10,1.0,4.0,3.0,3.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,6.0,3.0,3.0
naive,1,30,4,2024-08-10,3.0,2.0,-1.0,1.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,5.0,2.0,-3.0,3.0
naive,1,30,4,2024-08-10,4.0,3.0,-1.0,1.0
naive,1,30,4,2024-08-10,1.0,4.0,3.0,3.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,2.0,1.0,1.0
naive,1,30,4,2024-08-10,4.0,1.0,-3.0,3.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,4.0,4.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,7.0,3.0,-4.0,4.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,15.0,24.0,9.0,9.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,1.0,5.0,4.0,4.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,3.0,6.0,3.0,3.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,4.0,5.0,1.0,1.0
naive,1,30,4,2024-08-10,6.0,12.0,6.0,6.0
naive,1,30,4,2024-08-10,3.0,10.0,7.0,7.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,4.0,1.0,1.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,17.0,18.0,1.0,1.0
naive,1,30,4,2024-08-10,3.0,2.0,-1.0,1.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,1.0,3.0,2.0,2.0
naive,1,30,4,2024-08-10,7.0,20.0,13.0,13.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,5.0,1.0,-4.0,4.0
naive,1,30,4,2024-08-10,17.0,5.0,-12.0,12.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,21.0,19.0,-2.0,2.0
naive,1,30,4,2024-08-10,17.0,36.0,19.0,19.0
naive,1,30,4,2024-08-10,7.0,10.0,3.0,3.0
naive,1,30,4,2024-08-10,9.0,6.0,-3.0,3.0
naive,1,30,4,2024-08-10,8.0,11.0,3.0,3.0
naive,1,30,4,2024-08-10,6.0,4.0,-2.0,2.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,4.0,4.0,0.0,0.0
naive,1,30,4,2024-08-10,2.0,2.0,0.0,0.0
naive,1,30,4,2024-08-10,5.0,10.0,5.0,5.0
naive,1,30,4,2024-08-10,9.0,4.0,-5.0,5.0
naive,1,30,4,2024-08-10,2.0,9.0,7.0,7.0
naive,1,30,4,2024-08-10,2.0,3.0,1.0,1.0
naive,1,30,4,2024-08-10,13.0,18.0,5.0,5.0
naive,1,30,4,2024-08-10,2.0,1.0,-1.0,1.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,6.0,1.0,-5.0,5.0
naive,1,30,4,2024-08-10,1.0,4.0,3.0,3.0
naive,1,30,4,2024-08-10,7.0,12.0,5.0,5.0
naive,1,30,4,2024-08-10,7.0,8.0,1.0,1.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,13.0,12.0,-1.0,1.0
naive,1,30,4,2024-08-10,4.0,5.0,1.0,1.0
naive,1,30,4,2024-08-10,5.0,5.0,0.0,0.0
naive,1,30,4,2024-08-10,5.0,3.0,-2.0,2.0
naive,1,30,4,2024-08-10,2.0,5.0,3.0,3.0
naive,1,30,4,2024-08-10,1.0,4.0,3.0,3.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,3.0,13.0,10.0,10.0
naive,1,30,4,2024-08-10,8.0,4.0,-4.0,4.0
naive,1,30,4,2024-08-10,2.0,4.0,2.0,2.0
naive,1,30,4,2024-08-10,12.0,9.0,-3.0,3.0
naive,1,30,4,2024-08-10,1.0,6.0,5.0,5.0
naive,1,30,4,2024-08-10,2.0,7.0,5.0,5.0
naive,1,30,4,2024-08-10,3.0,5.0,2.0,2.0
naive,1,30,4,2024-08-10,3.0,2.0,-1.0,1.0
naive,1,30,4,2024-08-10,4.0,3.0,-1.0,1.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,1.0,2.0,1.0,1.0
naive,1,30,4,2024-08-10,3.0,1.0,-2.0,2.0
naive,1,30,4,2024-08-10,1.0,1.0,0.0,0.0
naive,1,30,4,2024-08-10,6.0,3.0,-3.0,3.0
naive,1,30,4,2024-08-10,6.0,5.0,-1.0,1.0
naive,1,30,4,2024-08-10,7.0,2.0,-5.0,5.0
naive,1,30,4,2024-08-10,5.0,2.0,-3.0,3.0
naive,1,30,4,2024-08-10,2.0,4.0,2.0,2.0
naive,1,30,4,2024-08-10,10.0,4.0,-6.0,6.0
naive,1,30,4,2024-08-10,7.0,6.0,-1.0,1.0
naive,1,30,4,2024-08-10,3.0,5.0,2.0,2.0
naive,1,30,4,2024-08-10,2.0,7.0,5.0,5.0
naive,1,30,4,2024-08-10,9.0,17.0,8.0,8.0
naive,1,30,4,2024-08-10,6.0,3.0,-3.0,3.0
naive,1,30,4,2024-08-10,26.0,11.0,-15.0,15.0
naive,1,30,4,2024-08-10,7.0,5.0,-2.0,2.0
naive,1,30,5,2024-08-11,16.0,23.0,7.0,7.0
naive,1,30,5,2024-08-11,28.0,12.0,-16.0,16.0
naive,1,30,5,2024-08-11,6.0,6.0,0.0,0.0
naive,1,30,5,2024-08-11,5.0,26.0,21.0,21.0
naive,1,30,5,2024-08-11,1.0,1.0,0.0,0.0
naive,1,30,5,2024-08-11,7.0,3.0,-4.0,4.0
naive,1,30,5,2024-08-11,18.0,4.0,-14.0,14.0
naive,1,30,5,2024-08-11,13.0,13.0,0.0,0.0
naive,1,30,5,2024-08-11,3.0,5.0,2.0,2.0
naive,1,30,5,2024-08-11,5.0,4.0,-1.0,1.0
naive,1,30,5,2024-08-11,17.0,7.0,-10.0,10.0
naive,1,30,5,2024-08-11,3.0,5.0,2.0,2.0
naive,1,30,5,2024-08-11,4.0,2.0,-2.0,2.0
naive,1,30,5,2024-08-11,15.0,5.0,-10.0,10.0
naive,1,30,5,2024-08-11,1.0,1.0,0.0,0.0
naive,1,30,5,2024-08-11,16.0,3.0,-13.0,13.0
naive,1,30,5,2024-08-11,10.0,2.0,-8.0,8.0
naive,1,30,5,2024-08-11,9.0,4.0,-5.0,5.0
naive,1,30,5,2024-08-11,2.0,9.0,7.0,7.0
naive,1,30,5,2024-08-11,17.0,21.0,4.0,4.0
naive,1,30,5,2024-08-11,10.0,4.0,-6.0,6.0
naive,1,30,5,2024-08-11,1.0,2.0,1.0,1.0
naive,1,30,5,2024-08-11,12.0,12.0,0.0,0.0
naive,1,30,5,2024-08-11,1.0,4.0,3.0,3.0
naive,1,30,5,2024-08-11,3.0,2.0,-1.0,1.0
naive,1,30,5,2024-08-11,6.0,3.0,-3.0,3.0
naive,1,30,5,2024-08-11,4.0,3.0,-1.0,1.0
naive,1,30,5,2024-08-11,3.0,3.0,0.0,0.0
naive,1,30,5,2024-08-11,4.0,2.0,-2.0,2.0
naive,1,30,5,2024-08-11,9.0,4.0,-5.0,5.0
naive,1,30,5,2024-08-11,1.0,1.0,0.0,0.0
naive,1,30,5,2024-08-11,2.0,3.0,1.0,1.0
